age,annual_income,country,device_type,traffic_source,campaign_type,pages_visited,session_duration,email_opens,email_clicks,previous_purchases,days_since_last_visit,discount_offered,ad_spend,converted
57,91059.0,Australia,Mobile,Google,Retargeting,7,452.0,3,2,1,26.0,0,3.82,1
21,86342.0,USA,Desktop,Referral,Discount,10,718.0,3,0,1,14.0,10,20.62,1
50,72064.0,USA,Desktop,Google,Newsletter,1,150.0,4,3,2,16.0,20,10.35,1
65,79051.0,USA,Desktop,Referral,Retargeting,9,665.0,1,0,0,16.0,20,10.87,1
56,55725.0,USA,Mobile,Google,Product Launch,2,110.0,3,0,1,6.0,10,23.38,0
63,61341.0,UK,Mobile,TikTok,Newsletter,2,116.0,4,2,0,6.0,10,4.04,0
38,39943.0,USA,Mobile,TikTok,Product Launch,7,381.0,3,3,1,10.0,20,8.04,0
34,84321.0,USA,Mobile,Google,Discount,4,95.0,1,0,0,25.0,10,18.56,0
44,52097.0,Australia,Mobile,Facebook,Newsletter,1,10.0,2,1,0,37.0,20,9.86,0
58,74208.0,USA,Desktop,TikTok,Retargeting,8,343.0,5,2,1,10.0,10,8.7,1
56,99422.0,USA,Desktop,Google,Newsletter,8,481.0,4,0,0,13.0,25,25.27,1
31,28494.0,Australia,Mobile,Instagram,Newsletter,3,102.0,3,2,1,2.0,20,13.97,0
43,59764.0,USA,Mobile,Instagram,Newsletter,7,144.0,6,5,0,10.0,5,26.03,1
56,48857.0,USA,Mobile,TikTok,Discount,1,305.0,1,1,0,17.0,10,17.81,0
34,74412.0,USA,Mobile,Google,Newsletter,4,339.0,3,1,0,102.0,20,16.64,0
52,26493.0,Australia,Desktop,Email,Discount,4,105.0,2,1,0,23.0,15,2.03,0
36,77122.0,USA,Mobile,Email,Product Launch,3,329.0,4,0,0,24.0,15,6.33,1
61,103988.0,USA,Mobile,Email,Retargeting,5,178.0,5,2,2,0.0,0,19.28,1
54,40306.0,USA,Desktop,Instagram,Retargeting,7,532.0,8,2,1,60.0,10,30.07,1
62,73561.0,USA,Mobile,Email,Newsletter,7,136.0,5,1,0,3.0,25,10.64,1
24,72142.0,Australia,Mobile,Email,Discount,5,229.0,3,2,0,33.0,10,2.63,0
66,66881.0,UK,Mobile,Referral,Product Launch,6,258.0,2,0,1,20.0,25,8.31,0
69,73752.0,USA,Mobile,Email,Newsletter,6,469.0,5,2,0,11.0,15,6.45,0
33,106878.0,USA,Desktop,Referral,Newsletter,6,565.0,4,1,0,20.0,0,23.4,1
66,99807.0,USA,Mobile,Google,Discount,3,10.0,1,1,1,40.0,25,6.27,0
61,30809.0,Australia,Mobile,Facebook,Newsletter,4,91.0,2,1,0,0.0,15,10.2,0
62,72036.0,USA,Desktop,TikTok,Discount,5,315.0,2,0,1,7.0,20,21.04,0
38,48447.0,Canada,Desktop,Referral,Newsletter,6,560.0,5,3,1,0.0,15,7.41,1
29,50263.0,USA,Mobile,TikTok,Newsletter,7,376.0,2,1,1,91.0,0,7.74,0
65,68941.0,USA,Mobile,TikTok,Newsletter,5,58.0,4,2,1,12.0,0,2.26,0
65,54283.0,USA,Mobile,Google,Retargeting,9,281.0,1,1,0,11.0,20,4.41,1
29,106807.0,Canada,Tablet,Facebook,Product Launch,4,31.0,0,0,0,32.0,15,9.95,0
20,72844.0,USA,Mobile,TikTok,Newsletter,4,220.0,3,0,1,13.0,0,17.1,0
34,89654.0,Australia,Mobile,Facebook,Product Launch,4,270.0,0,0,0,20.0,0,10.75,0
50,62764.0,Australia,Mobile,Google,Brand Awareness,4,164.0,0,0,0,0.0,5,4.42,1
41,83976.0,USA,Desktop,Referral,Newsletter,9,618.0,2,1,0,18.0,10,14.16,0
21,63131.0,Australia,Mobile,Google,Newsletter,7,225.0,5,1,0,5.0,0,6.86,0
34,65497.0,USA,Desktop,Email,Product Launch,7,603.0,3,2,0,48.0,25,18.81,1
57,75326.0,Canada,Mobile,TikTok,Brand Awareness,5,398.0,0,0,1,0.0,10,16.13,0
34,69878.0,USA,Mobile,Google,Newsletter,9,333.0,1,0,1,15.0,15,8.44,1
27,104265.0,Australia,Mobile,Facebook,Newsletter,5,428.0,8,4,0,3.0,0,12.6,1
43,74347.0,Canada,Desktop,Email,Retargeting,3,10.0,2,2,0,33.0,10,4.68,1
68,41795.0,Canada,Mobile,Facebook,Retargeting,7,594.0,1,0,0,12.0,10,5.86,1
34,64051.0,Canada,Desktop,Google,Newsletter,5,475.0,1,0,0,39.0,10,16.08,0
26,67710.0,USA,Mobile,Facebook,Discount,6,26.0,2,0,1,0.0,0,5.55,0
39,83276.0,USA,Mobile,Email,Brand Awareness,4,198.0,1,1,3,5.0,15,5.26,0
27,73557.0,USA,Mobile,TikTok,Brand Awareness,6,428.0,2,1,0,23.0,5,2.41,0
47,106088.0,USA,Tablet,Referral,Retargeting,6,373.0,1,0,1,22.0,20,14.27,0
36,86904.0,USA,Mobile,Google,Discount,3,233.0,0,0,0,51.0,0,9.88,1
66,89999.0,USA,Mobile,Instagram,Newsletter,9,456.0,4,1,1,1.0,0,3.1,0
67,78147.0,USA,Mobile,Facebook,Brand Awareness,8,315.0,1,0,2,14.0,10,21.08,1
54,49420.0,USA,Mobile,Google,Product Launch,3,88.0,1,0,0,0.0,10,10.3,0
24,66782.0,Australia,Mobile,Instagram,Product Launch,6,543.0,3,1,1,34.0,10,17.96,1
66,48301.0,USA,Mobile,Google,Discount,4,10.0,2,2,0,19.0,0,31.22,0
20,55872.0,USA,Desktop,TikTok,Discount,5,278.0,2,1,0,15.0,10,7.1,0
43,37791.0,USA,Desktop,Email,Retargeting,5,584.0,7,3,0,0.0,0,18.31,1
44,32662.0,UK,Mobile,Google,Product Launch,6,196.0,1,1,1,0.0,10,11.94,0
56,80304.0,UK,Mobile,Instagram,Retargeting,6,307.0,8,2,0,2.0,10,16.75,1
29,41120.0,USA,Mobile,Google,Product Launch,6,301.0,3,2,2,11.0,0,14.66,0
46,62857.0,USA,Mobile,Instagram,Discount,9,715.0,0,0,3,0.0,0,6.21,1
64,61041.0,USA,Mobile,Facebook,Retargeting,11,194.0,2,0,1,1.0,15,17.04,1
64,113941.0,USA,Tablet,TikTok,Discount,1,10.0,1,0,0,38.0,10,14.78,0
62,69752.0,USA,Mobile,Google,Newsletter,12,358.0,3,0,0,2.0,5,5.78,0
19,34361.0,Canada,Tablet,Instagram,Discount,7,421.0,1,0,0,33.0,5,10.06,0
67,56994.0,USA,Desktop,Instagram,Discount,4,531.0,0,0,1,48.0,0,28.56,0
69,67778.0,Canada,Mobile,Google,Discount,8,675.0,3,1,1,6.0,0,20.03,0
67,74134.0,UK,Mobile,Instagram,Product Launch,7,331.0,0,0,2,14.0,0,24.51,0
22,51881.0,USA,Mobile,Google,Retargeting,3,60.0,1,0,0,1.0,0,10.45,0
41,53202.0,USA,Desktop,Email,Retargeting,5,169.0,3,1,0,63.0,10,14.75,0
37,47520.0,USA,Mobile,Referral,Newsletter,5,312.0,3,0,2,6.0,15,9.15,0
62,94789.0,Australia,Mobile,Facebook,Discount,5,154.0,4,3,0,42.0,20,18.01,1
51,42811.0,UK,Desktop,Email,Retargeting,6,74.0,4,2,1,16.0,15,9.9,0
21,88061.0,Australia,Mobile,TikTok,Brand Awareness,4,81.0,1,1,0,38.0,25,8.25,0
32,82756.0,USA,Mobile,TikTok,Discount,4,71.0,5,0,1,2.0,5,17.27,1
48,75443.0,Australia,Desktop,TikTok,Retargeting,7,564.0,1,0,1,0.0,15,16.15,1
60,99574.0,USA,Mobile,TikTok,Newsletter,5,368.0,4,1,0,107.0,10,11.59,0
30,28106.0,USA,Mobile,Google,Retargeting,2,10.0,1,0,0,13.0,10,17.85,0
54,92058.0,USA,Mobile,Instagram,Retargeting,6,260.0,4,2,1,0.0,5,11.52,1
53,84467.0,Canada,Mobile,TikTok,Product Launch,4,371.0,1,0,0,26.0,0,28.52,0
38,122247.0,Canada,Desktop,TikTok,Product Launch,4,431.0,0,0,0,1.0,25,24.31,0
40,89870.0,USA,Mobile,Google,Product Launch,5,176.0,1,0,0,13.0,5,8.41,0
22,87568.0,USA,Mobile,Google,Product Launch,6,270.0,3,0,0,3.0,25,11.65,0
60,66982.0,UK,Mobile,Google,Newsletter,9,388.0,3,1,0,17.0,5,15.24,1
60,109534.0,USA,Mobile,Instagram,Retargeting,7,675.0,3,1,0,38.0,0,8.18,0
22,92342.0,USA,Desktop,Email,Product Launch,8,666.0,4,0,0,6.0,20,20.57,1
46,40209.0,USA,Mobile,Email,Brand Awareness,7,215.0,3,1,0,1.0,0,14.94,0
37,39895.0,USA,Desktop,Instagram,Newsletter,7,501.0,2,0,0,7.0,15,26.86,0
63,62109.0,USA,Desktop,Facebook,Newsletter,4,296.0,4,2,3,115.0,5,5.0,0
46,99242.0,USA,Desktop,Google,Retargeting,8,411.0,3,1,0,21.0,5,30.88,1
42,31573.0,USA,Desktop,Referral,Discount,3,109.0,4,2,3,0.0,15,5.96,0
58,51633.0,USA,Desktop,Google,Newsletter,4,180.0,4,3,1,13.0,0,8.51,1
21,72749.0,USA,Mobile,Google,Retargeting,7,191.0,6,5,0,0.0,0,19.49,1
50,71955.0,USA,Desktop,Google,Retargeting,11,892.0,3,1,0,14.0,25,11.03,1
44,109426.0,Australia,Mobile,Instagram,Product Launch,2,10.0,1,0,1,4.0,5,10.48,0
26,112096.0,USA,Tablet,Facebook,Brand Awareness,6,377.0,3,0,0,24.0,0,20.95,0
26,82535.0,USA,Desktop,Email,Newsletter,6,448.0,5,2,0,0.0,15,10.39,1
69,64339.0,USA,Mobile,Email,Brand Awareness,4,112.0,5,1,1,26.0,0,6.57,0
25,81983.0,USA,Mobile,Google,Product Launch,1,24.0,0,0,0,18.0,20,11.48,0
63,66992.0,UK,Mobile,TikTok,Newsletter,3,49.0,0,0,0,9.0,0,10.28,0
31,89802.0,USA,Mobile,Instagram,Newsletter,2,67.0,7,2,0,0.0,5,8.4,0
60,42412.0,Australia,Desktop,Google,Brand Awareness,4,360.0,1,0,1,0.0,15,6.54,0
22,96144.0,Australia,Mobile,Google,Brand Awareness,7,302.0,1,1,2,20.0,15,15.05,1
43,48836.0,Canada,Mobile,TikTok,Retargeting,10,602.0,4,2,1,0.0,0,3.75,1
29,91592.0,USA,Tablet,TikTok,Newsletter,6,611.0,3,1,1,22.0,20,28.64,0
22,63618.0,USA,Desktop,Instagram,Retargeting,5,365.0,2,1,0,14.0,10,7.84,0
24,92144.0,USA,Desktop,Email,Brand Awareness,3,282.0,6,4,2,0.0,20,11.07,1
33,46009.0,USA,Mobile,Referral,Brand Awareness,11,454.0,2,1,1,46.0,20,1.74,1
62,50883.0,USA,Mobile,Email,Newsletter,2,10.0,6,1,1,22.0,25,11.22,1
42,79243.0,USA,Mobile,Instagram,Product Launch,6,340.0,2,1,1,23.0,20,3.49,0
67,86147.0,USA,Mobile,Email,Brand Awareness,4,236.0,4,1,0,2.0,10,2.34,1
50,115508.0,USA,Desktop,Email,Newsletter,1,178.0,3,1,1,0.0,0,0.9,1
65,105122.0,USA,Desktop,Email,Discount,11,765.0,2,1,0,2.0,0,39.86,1
57,78448.0,USA,Desktop,Instagram,Product Launch,5,269.0,2,0,0,60.0,10,5.93,0
64,64656.0,USA,Tablet,Instagram,Discount,6,101.0,1,0,2,41.0,10,24.37,0
56,58725.0,USA,Desktop,Email,Newsletter,11,831.0,7,4,2,0.0,5,4.09,1
68,100299.0,Australia,Mobile,Google,Product Launch,6,420.0,2,1,1,29.0,5,34.59,0
68,57758.0,USA,Desktop,Email,Newsletter,3,196.0,2,0,1,0.0,20,10.68,0
33,58244.0,UK,Desktop,Instagram,Newsletter,2,340.0,5,2,0,10.0,10,22.65,1
32,58924.0,Canada,Mobile,Referral,Newsletter,5,302.0,3,0,1,19.0,10,6.79,0
26,78124.0,USA,Desktop,Google,Discount,5,408.0,4,1,0,58.0,25,18.55,0
63,89580.0,Canada,Desktop,Google,Brand Awareness,6,496.0,1,0,0,28.0,0,10.39,0
48,25000.0,USA,Mobile,Email,Discount,10,403.0,4,1,0,24.0,0,6.98,1
19,88697.0,USA,Desktop,Email,Newsletter,8,579.0,5,1,2,24.0,0,8.86,1
66,36835.0,UK,Mobile,Google,Product Launch,6,403.0,3,1,0,3.0,10,10.17,0
69,101933.0,UK,Desktop,Email,Discount,11,802.0,4,0,1,1.0,5,4.9,1
41,93189.0,Canada,Mobile,Email,Brand Awareness,6,158.0,2,0,0,4.0,5,9.75,0
24,68941.0,USA,Mobile,Google,Retargeting,4,10.0,2,0,0,0.0,10,6.03,0
68,55005.0,USA,Desktop,Instagram,Newsletter,4,389.0,2,1,0,7.0,5,2.73,1
48,91649.0,Canada,Mobile,Google,Brand Awareness,7,357.0,2,0,0,27.0,15,5.17,0
30,80813.0,USA,Desktop,Google,Product Launch,9,539.0,2,2,0,9.0,20,8.76,1
28,65018.0,Canada,Mobile,Instagram,Newsletter,5,122.0,3,1,0,7.0,15,8.39,0
22,50915.0,Canada,Mobile,TikTok,Product Launch,1,89.0,1,0,0,114.0,15,6.01,0
37,82069.0,UK,Tablet,Referral,Newsletter,7,413.0,1,0,1,0.0,0,31.39,1
56,77615.0,USA,Tablet,Email,Discount,3,297.0,5,2,1,37.0,20,10.61,0
55,63668.0,UK,Mobile,Facebook,Newsletter,4,247.0,3,1,1,0.0,10,17.56,1
67,80601.0,USA,Desktop,Instagram,Newsletter,8,682.0,4,1,0,5.0,20,17.44,0
53,91540.0,USA,Desktop,Email,Discount,2,174.0,2,1,1,23.0,10,10.42,0
35,144708.0,USA,Tablet,Instagram,Discount,5,198.0,2,1,2,8.0,0,4.42,1
39,83334.0,USA,Desktop,Facebook,Newsletter,2,504.0,5,2,1,0.0,20,12.62,1
59,69994.0,USA,Desktop,Google,Retargeting,7,667.0,10,6,1,0.0,10,28.53,1
47,88977.0,USA,Mobile,TikTok,Discount,11,539.0,1,0,0,29.0,10,10.34,0
48,25000.0,Canada,Mobile,Facebook,Brand Awareness,7,418.0,3,1,1,6.0,20,4.55,1
24,85593.0,UK,Mobile,Referral,Newsletter,1,45.0,4,2,2,37.0,20,2.5,0
37,85590.0,Australia,Desktop,Google,Retargeting,15,873.0,3,2,1,14.0,10,21.1,1
50,86527.0,Canada,Desktop,Email,Product Launch,12,488.0,5,4,1,0.0,0,26.91,1
27,77054.0,USA,Desktop,Instagram,Brand Awareness,4,548.0,1,1,0,6.0,20,6.22,0
60,84522.0,USA,Mobile,Google,Discount,3,183.0,2,0,0,15.0,10,14.6,0
58,62042.0,USA,Mobile,Instagram,Brand Awareness,7,408.0,3,0,2,12.0,0,22.43,0
42,80066.0,Canada,Mobile,Facebook,Product Launch,1,10.0,1,0,1,21.0,25,6.25,0
67,34423.0,USA,Mobile,Instagram,Retargeting,7,295.0,2,1,0,0.0,0,8.11,0
53,77132.0,USA,Tablet,Instagram,Product Launch,9,318.0,1,1,0,0.0,10,14.29,0
58,25000.0,USA,Mobile,Google,Brand Awareness,1,10.0,2,1,0,36.0,5,22.63,0
22,104196.0,USA,Mobile,Google,Discount,6,259.0,2,0,0,1.0,10,15.91,0
58,58807.0,Australia,Mobile,Google,Newsletter,4,297.0,3,0,2,13.0,10,10.19,0
65,62384.0,USA,Mobile,Instagram,Discount,5,142.0,0,0,0,71.0,0,22.94,0
28,88722.0,USA,Desktop,Google,Discount,8,407.0,2,2,0,63.0,25,2.73,0
61,25000.0,UK,Mobile,Referral,Newsletter,4,345.0,2,0,1,8.0,0,12.76,1
25,52025.0,USA,Mobile,Instagram,Retargeting,6,221.0,1,0,1,2.0,10,12.46,0
36,75390.0,USA,Desktop,Facebook,Newsletter,1,13.0,4,1,2,3.0,5,13.64,1
24,73485.0,Australia,Mobile,Email,Product Launch,7,219.0,7,6,0,0.0,20,17.98,1
37,56870.0,UK,Desktop,Email,Product Launch,7,390.0,5,4,1,0.0,25,3.01,1
44,57338.0,USA,Mobile,Facebook,Product Launch,5,189.0,2,0,0,23.0,10,4.5,0
33,54098.0,USA,Desktop,Google,Product Launch,5,342.0,0,0,0,55.0,20,16.8,0
42,61454.0,UK,Mobile,TikTok,Retargeting,9,234.0,3,0,1,35.0,25,6.86,0
42,80230.0,USA,Mobile,Facebook,Discount,3,292.0,3,2,0,10.0,0,18.24,0
66,107932.0,Canada,Desktop,Instagram,Newsletter,3,248.0,5,3,2,0.0,0,14.15,0
58,56510.0,Canada,Desktop,TikTok,Retargeting,6,190.0,1,1,2,12.0,20,17.78,0
61,103098.0,USA,Desktop,TikTok,Newsletter,5,361.0,2,0,0,0.0,0,20.24,0
19,98572.0,USA,Mobile,Google,Discount,6,212.0,1,0,0,3.0,20,10.13,1
27,80570.0,Canada,Tablet,Google,Newsletter,5,218.0,1,1,1,35.0,15,26.25,0
18,25000.0,USA,Mobile,Email,Brand Awareness,3,203.0,6,2,0,0.0,5,6.41,1
34,92059.0,UK,Tablet,Google,Retargeting,4,161.0,2,1,0,42.0,5,15.88,0
30,76554.0,UK,Mobile,Email,Product Launch,3,210.0,8,5,0,30.0,15,9.74,1
34,60523.0,Australia,Mobile,Instagram,Discount,4,101.0,2,1,0,10.0,20,5.6,0
48,86914.0,USA,Desktop,TikTok,Brand Awareness,8,758.0,2,0,2,2.0,10,6.48,1
56,106757.0,USA,Desktop,Facebook,Newsletter,2,353.0,2,0,0,5.0,0,6.81,1
46,61190.0,USA,Mobile,Email,Retargeting,5,199.0,7,4,0,24.0,5,14.16,1
43,71520.0,USA,Mobile,Instagram,Brand Awareness,4,118.0,1,0,1,21.0,0,10.1,0
49,82321.0,USA,Mobile,TikTok,Product Launch,6,352.0,1,0,1,40.0,5,12.67,1
57,37491.0,USA,Mobile,Referral,Discount,7,559.0,5,3,1,13.0,0,5.59,1
62,74646.0,USA,Desktop,Instagram,Discount,8,436.0,1,0,0,4.0,20,14.54,0
51,61842.0,USA,Mobile,Instagram,Brand Awareness,2,212.0,2,0,1,74.0,10,9.06,0
32,70165.0,Canada,Mobile,Google,Brand Awareness,3,216.0,2,0,0,64.0,10,17.59,0
47,86133.0,USA,Mobile,Google,Brand Awareness,1,10.0,2,0,1,4.0,10,15.27,0
21,100620.0,USA,Desktop,Google,Discount,2,197.0,2,1,0,43.0,10,5.64,0
24,65619.0,Australia,Mobile,Facebook,Discount,1,205.0,1,1,0,8.0,0,23.2,0
58,82716.0,Australia,Mobile,Google,Newsletter,5,432.0,3,1,1,9.0,25,11.84,0
68,89791.0,Canada,Desktop,Google,Brand Awareness,5,357.0,2,1,0,27.0,0,11.6,0
41,74343.0,USA,Tablet,Instagram,Newsletter,6,399.0,0,0,1,24.0,0,29.51,0
45,92758.0,UK,Mobile,Instagram,Newsletter,2,107.0,0,0,2,44.0,15,10.75,0
62,111761.0,Australia,Mobile,TikTok,Newsletter,4,172.0,3,2,0,22.0,20,15.07,0
45,57960.0,USA,Mobile,Google,Brand Awareness,5,73.0,0,0,1,13.0,0,25.03,0
25,76185.0,Canada,Desktop,Facebook,Discount,1,145.0,2,0,0,3.0,5,4.97,0
50,36369.0,USA,Desktop,Google,Newsletter,4,274.0,3,0,2,69.0,15,4.25,0
67,34613.0,USA,Desktop,Instagram,Newsletter,2,126.0,1,0,0,2.0,5,20.79,0
30,112678.0,UK,Mobile,Instagram,Discount,5,274.0,1,0,1,37.0,20,7.13,1
43,25000.0,USA,Mobile,Google,Newsletter,5,94.0,5,2,0,24.0,15,23.43,1
59,107131.0,USA,Mobile,Facebook,Newsletter,2,20.0,3,1,1,26.0,15,4.19,0
23,107524.0,UK,Mobile,Instagram,Product Launch,1,193.0,1,0,0,23.0,0,1.24,0
31,79296.0,USA,Mobile,Instagram,Newsletter,5,246.0,4,2,1,0.0,20,18.48,1
58,78063.0,UK,Mobile,Facebook,Product Launch,4,54.0,2,1,2,14.0,10,16.66,1
68,75275.0,USA,Desktop,Email,Discount,4,152.0,5,0,0,51.0,0,0.87,0
55,27171.0,USA,Desktop,Instagram,Retargeting,4,187.0,0,0,2,23.0,25,9.83,0
67,73518.0,USA,Mobile,Email,Product Launch,5,568.0,1,0,1,31.0,20,14.32,0
36,66606.0,USA,Desktop,Google,Product Launch,4,15.0,0,0,1,0.0,20,4.87,0
26,66946.0,UK,Mobile,Facebook,Product Launch,1,10.0,2,0,0,59.0,0,2.06,0
33,34233.0,UK,Mobile,Google,Newsletter,3,340.0,3,3,0,0.0,20,9.27,1
48,71775.0,USA,Desktop,Instagram,Discount,3,264.0,1,0,0,26.0,20,37.08,0
38,50258.0,USA,Desktop,Google,Retargeting,8,352.0,1,0,0,5.0,5,20.47,0
45,89777.0,Canada,Mobile,Google,Retargeting,8,247.0,5,1,0,19.0,25,18.99,1
67,52113.0,Canada,Mobile,Instagram,Product Launch,2,10.0,1,0,0,58.0,0,13.35,0
69,91765.0,USA,Desktop,Email,Retargeting,6,308.0,5,2,1,0.0,0,3.26,0
31,76849.0,UK,Mobile,Facebook,Newsletter,1,10.0,0,0,1,3.0,25,2.9,0
60,70274.0,USA,Tablet,Google,Product Launch,2,10.0,0,0,1,5.0,15,9.33,0
32,62866.0,USA,Mobile,Instagram,Retargeting,5,256.0,3,1,0,31.0,10,17.87,0
34,120742.0,Canada,Mobile,Facebook,Retargeting,9,261.0,1,1,1,49.0,20,3.68,1
52,74650.0,USA,Mobile,Google,Discount,8,242.0,2,1,0,28.0,10,20.8,0
40,27818.0,USA,Mobile,Instagram,Newsletter,4,424.0,0,0,1,0.0,20,23.48,0
47,69646.0,UK,Mobile,TikTok,Discount,3,36.0,4,2,0,3.0,15,7.68,1
47,90532.0,UK,Mobile,Email,Brand Awareness,6,444.0,6,2,0,30.0,5,8.78,1
54,60803.0,USA,Mobile,Instagram,Product Launch,5,339.0,3,0,1,10.0,10,7.1,0
38,70601.0,USA,Desktop,Instagram,Newsletter,9,641.0,1,1,0,1.0,20,26.75,0
55,112750.0,USA,Mobile,TikTok,Newsletter,1,108.0,1,0,1,3.0,0,5.27,0
63,84301.0,Canada,Mobile,Instagram,Product Launch,4,361.0,2,1,1,63.0,15,12.55,1
46,69641.0,USA,Mobile,Facebook,Brand Awareness,7,203.0,1,0,1,53.0,5,20.65,0
31,125054.0,USA,Mobile,Instagram,Discount,1,10.0,2,1,0,8.0,0,4.71,0
35,102315.0,USA,Tablet,Google,Product Launch,6,485.0,1,0,0,15.0,15,2.84,0
39,100688.0,Australia,Mobile,TikTok,Brand Awareness,4,219.0,1,0,2,0.0,0,5.46,0
42,29842.0,UK,Desktop,TikTok,Product Launch,2,418.0,0,0,0,35.0,25,2.33,0
28,48632.0,USA,Mobile,Google,Product Launch,4,267.0,3,0,1,29.0,25,13.27,0
58,94487.0,USA,Mobile,Facebook,Discount,5,281.0,4,3,1,0.0,0,20.43,0
52,71178.0,USA,Tablet,Instagram,Product Launch,4,108.0,1,0,1,4.0,10,15.03,0
38,69557.0,Australia,Desktop,Instagram,Discount,6,413.0,1,0,0,49.0,10,6.25,0
25,103659.0,USA,Mobile,Referral,Discount,5,194.0,2,2,0,4.0,25,17.84,1
45,66257.0,Canada,Desktop,Google,Discount,9,616.0,1,0,2,66.0,0,30.03,0
26,68689.0,USA,Mobile,Instagram,Brand Awareness,5,401.0,4,2,0,37.0,10,7.23,0
47,86147.0,USA,Tablet,Referral,Discount,9,463.0,1,0,0,59.0,0,11.39,0
34,76304.0,Australia,Mobile,Google,Newsletter,5,318.0,4,0,1,5.0,0,16.56,0
61,69784.0,USA,Desktop,Google,Brand Awareness,5,151.0,1,0,1,0.0,10,12.28,0
41,58726.0,USA,Mobile,Google,Retargeting,8,441.0,5,2,1,0.0,10,7.72,1
31,124350.0,USA,Mobile,TikTok,Discount,6,119.0,1,0,1,5.0,10,3.16,0
58,84485.0,UK,Mobile,Instagram,Discount,8,600.0,2,2,1,3.0,10,48.73,1
31,88008.0,USA,Mobile,Google,Newsletter,4,108.0,2,0,1,0.0,25,5.92,0
42,93840.0,USA,Desktop,Google,Newsletter,9,256.0,5,1,1,21.0,15,22.68,1
58,97148.0,USA,Desktop,TikTok,Product Launch,4,350.0,1,0,1,2.0,15,7.74,0
49,62272.0,USA,Desktop,Google,Retargeting,11,948.0,5,1,1,16.0,0,46.36,1
39,77574.0,USA,Mobile,Facebook,Retargeting,7,303.0,1,0,0,9.0,0,15.83,0
65,74457.0,USA,Desktop,Google,Retargeting,11,912.0,1,1,1,14.0,15,18.18,1
19,89564.0,Canada,Mobile,Facebook,Product Launch,8,401.0,2,0,0,3.0,20,18.85,0
41,57071.0,USA,Mobile,Facebook,Newsletter,3,238.0,4,0,0,11.0,0,14.61,0
26,49280.0,USA,Mobile,Google,Discount,6,395.0,1,0,2,45.0,0,3.46,0
45,96789.0,USA,Mobile,TikTok,Discount,6,469.0,2,1,0,55.0,0,28.59,0
27,107775.0,USA,Mobile,Google,Discount,9,474.0,1,0,0,2.0,0,10.3,1
22,82161.0,Canada,Desktop,Referral,Product Launch,4,249.0,1,0,1,61.0,10,29.61,0
37,85892.0,Canada,Mobile,Email,Brand Awareness,4,56.0,1,0,0,7.0,20,26.37,0
48,55146.0,USA,Tablet,TikTok,Product Launch,2,10.0,4,3,2,20.0,10,13.25,0
18,57597.0,USA,Mobile,Instagram,Retargeting,11,346.0,0,0,0,29.0,20,18.43,0
68,73702.0,USA,Mobile,Google,Discount,6,506.0,1,0,1,6.0,5,5.12,0
20,59235.0,USA,Mobile,Referral,Retargeting,6,410.0,2,2,1,19.0,20,21.43,1
51,75546.0,USA,Desktop,Google,Brand Awareness,6,184.0,4,2,1,37.0,15,14.31,0
19,67969.0,USA,Desktop,Instagram,Newsletter,4,433.0,4,1,0,37.0,15,15.81,1
18,39992.0,USA,Desktop,Instagram,Retargeting,6,554.0,1,0,0,42.0,20,2.76,0
37,54630.0,USA,Mobile,Google,Product Launch,5,262.0,1,0,0,32.0,0,12.99,1
53,76597.0,USA,Mobile,Email,Discount,4,258.0,4,1,1,13.0,0,11.71,0
32,36693.0,Canada,Mobile,TikTok,Newsletter,6,220.0,2,0,2,-0.0,0,4.02,0
19,63954.0,Canada,Mobile,Email,Product Launch,10,494.0,4,0,1,28.0,10,2.1,0
62,53399.0,USA,Tablet,Instagram,Retargeting,8,605.0,5,1,2,0.0,25,10.22,1
55,59358.0,Australia,Mobile,Email,Discount,3,183.0,1,0,1,0.0,20,13.59,0
19,62325.0,USA,Mobile,Referral,Newsletter,7,150.0,2,0,1,4.0,10,6.74,0
21,82326.0,USA,Mobile,Google,Product Launch,6,213.0,2,0,0,7.0,15,26.21,0
42,51004.0,UK,Mobile,Google,Discount,3,10.0,2,0,2,22.0,0,20.91,0
38,51328.0,Canada,Mobile,Google,Product Launch,2,10.0,1,0,1,2.0,0,10.02,0
23,69792.0,Australia,Mobile,Facebook,Discount,10,692.0,0,0,0,15.0,20,33.15,1
24,60631.0,Australia,Mobile,Referral,Product Launch,6,202.0,0,0,0,62.0,20,9.26,0
45,59780.0,UK,Desktop,Instagram,Retargeting,6,557.0,0,0,0,43.0,10,11.7,1
67,48487.0,USA,Mobile,Google,Discount,2,153.0,2,0,2,2.0,15,15.47,1
66,74281.0,USA,Mobile,Google,Brand Awareness,4,120.0,1,0,1,0.0,10,4.11,1
21,48766.0,USA,Mobile,Google,Newsletter,9,446.0,5,2,1,16.0,20,1.6,1
33,64262.0,USA,Mobile,Facebook,Discount,9,374.0,0,0,2,34.0,5,9.72,0
23,56697.0,Canada,Mobile,Facebook,Retargeting,6,52.0,4,2,1,0.0,20,19.15,0
53,83057.0,USA,Mobile,Referral,Discount,7,451.0,1,1,2,50.0,10,11.31,1
60,75858.0,USA,Mobile,Google,Brand Awareness,3,117.0,1,0,0,13.0,0,4.73,0
30,39601.0,USA,Tablet,Facebook,Brand Awareness,8,354.0,2,0,0,33.0,20,21.83,0
